Name	GC-MF-9021-P-WCL-R1	GC-MF-9021-P-NUC-R1	GC-MF-9021-P-CYT-R1	GC-MF-9021-P-MEB-R1	GC-MF-9021-P-WCL-R2	GC-MF-9021-P-NUC-R2	GC-MF-9021-P-CYT-R2	GC-MF-9021-P-MEB-R2	GC-MF-9021-CA-WCL-R1	GC-MF-9021-CA-NUC-R1	GC-MF-9021-CA-CYT-R1	GC-MF-9021-CA-MEB-R1	GC-MF-9021-CA-WCL-R2	GC-MF-9021-CA-NUC-R2	GC-MF-9021-CA-CYT-R2	GC-MF-9021-CA-MEB-R2	
ENST00000661236.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000665882.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653418.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653364.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000660252.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000612997.1	0	0.014438	0	0.043826	0	0.007509	0	0	0	0.016838	0.120944	0.012071	0	0.03382	0	0	
ENST00000558255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000560259.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000560129.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663018.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000625107.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000561223.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000558245.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000558948.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653361.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000643648.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000647456.1	0	0	0	0	0	0	0	0	0	0.002787	0	0	0	0	0	0	
ENST00000644461.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012682	0	0	
ENST00000646232.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000560203.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000557946.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000643127.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000645994.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000645416.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000549055.1	0	0	0	0	0	0	0	0	0	0	0	0.012523	0	0	0	0	
ENST00000450365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661218.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000658408.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000552182.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000551202.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000551287.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663022.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666420.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000660164.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655472.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000536422.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000642569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000636944.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000536505.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000539588.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000650732.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000637885.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000544419.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662644.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000560709.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657583.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000421205.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000611923.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.858959	0	
ENST00000545642.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000643016.1	0	0	0	0	0	0	0	0	0	0.00218	0	0	0	0	0	0	
ENST00000542804.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654753.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653935.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662894.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663226.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656734.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668523.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666372.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654535.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653111.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664730.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000658727.1	0	0	0	0.008935	0	0	0	0	0	0	0.064837	0	0	0	0	0	
ENST00000652488.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000416758.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000446595.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000416105.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000450636.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655915.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000560350.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000559357.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000560067.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000649220.2	0	0	0	0	0	0	0	0	0	0	0.025428	0	0	0	0.112123	0	
ENST00000559861.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000558831.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656865.1	0	0	0	0	0	0	0	0	0	0.003972	0	0	0	0	0	0	
ENST00000560962.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000561256.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000560622.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000561191.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000559737.6	0	0.006554	0	0	0	0	0	0	0	0	0.216547	0.012494	0	0	0	0	
ENST00000668026.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000665700.1	0	0	0	0	0	0.005004	0	0	0	0	0	0	0	0	0	0	
ENST00000667795.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000440801.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000425010.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000456126.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000446648.6	0	0	0	0	0	0	0	0	0	0	0.105897	0	0	0	0	0	
ENST00000432583.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000399247.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000458236.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000434086.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000546558.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000428814.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000450206.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000490765.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000392630.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000321248.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664387.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000667013.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661383.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000658472.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000510956.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664465.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000671286.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000660050.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654872.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656988.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000455414.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000607027.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000442482.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000606587.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000515871.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000629653.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000626356.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000626232.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000627229.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000630829.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000563435.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000612629.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000562280.1	0	0	0	0	0	0	0	0	0	0.001728	0	0	0	0	0	0	
ENST00000565214.1	0	0.00194	0	0	0	0.000765	0	0	0	0.001558	0.019726	0.00114	0	0	0	0	
ENST00000571775.1	0	0	0	0	0	0	0	0	0	0.004451	0	0	0	0	0	0	
ENST00000625763.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000670029.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000445190.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661634.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664263.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000647888.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000532272.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000660021.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000667347.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000532706.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000533922.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662879.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662392.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000529070.1	0	0	0	0	0	0	0	0	0	0	0	0.004023	0	0	0	0	
ENST00000655895.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000533091.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000527712.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000531938.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000532327.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000507770.1	0	0	0	0	0	0	0	0	0	0.008313	0	0	0	0	0.93521	0	
ENST00000526377.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000489343.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000504440.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000576138.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666960.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000570843.1	0	0.119637	1.260721	0.236261	0.227004	0.071125	2.893885	0.100765	0.050347	0.019785	0.16752	0.038577	0.065355	0	0.740788	0	
ENST00000576762.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000458667.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000416909.1	0	0	0	0	0	0	0	0	0	0.00539	0	0	0	0	0	0	
ENST00000451749.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000562242.1	0	0	0	0	0	0	0	0	0	0	0	0.001396	0	0	0	0	
ENST00000624442.1	0	0	0	0	0	0	0	0	0	0	0	0.000604	0	0	0	0	
ENST00000413987.1	0	0.002074	0	0	0	0	0	0	0	0.01077	0.070516	0.003161	0	0	0	0	
ENST00000447507.1	0	0	0	0	0	0	0	0	0	0	0	0.065996	0	0	0	0	
ENST00000437681.1	0.278531	0.203495	0.222048	0.185787	0.248863	0.303381	0	0.200036	0.048472	0.236786	1.000428	0.161013	0.107712	0.189316	0.769175	0	
ENST00000617563.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000619930.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000633482.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000371629.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000535893.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000667370.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000574654.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000575772.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000649853.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000520494.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000671169.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000524047.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517732.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000518098.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668412.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653879.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000658549.1	0	0	0	0	0	0	0	0	0	0	0	0.002058	0	0	0	0	
ENST00000652759.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000576468.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000606115.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000649384.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000425887.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000658646.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668849.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663977.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000660301.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000637598.1	0	0	0	0	0	0	0	0	0	0	0	0.003204	0	0	0	0	
ENST00000635423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000436848.1	0	0	0	0	0	0	0	0	0	0.025827	0	0	0	0	0	0	
ENST00000457009.1	0	0	0	0.01144	0	0	0	0	0	0	0	0.005294	0	0	0	0	
ENST00000412241.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666293.1	0	0	0	0	0	0	0	0.021643	0	0.012738	0	0.02485	0	0	0	0	
ENST00000600539.1	0	0.006056	0	0	0	0	0	0	0	0	0.205486	0	0	0	0	0	
ENST00000598857.1	0	0	0	0.065647	0	0	0	0	0	0.065013	0	0.021543	0	0.037064	0	0	
ENST00000495081.2	0	0	0	0	0	0	0	0	0	0.007977	0	0	0	0	0	0	
ENST00000608131.1	0	0	0	0	0	0	0	0	0	0	0	0.031155	0	0	0	0	
ENST00000425454.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000648581.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000544019.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000541293.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000540151.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000542479.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000584779.1	0	0.017176	0	0	0	0	0	0	0	0.012329	0	0	0	0	0	0	
ENST00000582536.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000532515.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000529171.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000553269.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000553775.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000545958.1	0	0	0	0	0	0	0	0	0	0	0	0.01261	0	0	0	0	
ENST00000565327.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000607740.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000582718.1	0.100979	0.275282	1.784473	0.586679	0.448835	0.186896	2.364883	0.427763	0.276784	0.35879	1.152465	0.278531	0.194515	0.316578	1.812854	0	
ENST00000587898.1	0	0	0	0	0	0	0	0	0	0.040417	0	0	0	0	0	0	
ENST00000446709.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000453692.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000444488.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000498308.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000641383.1	0	0.005949	0.464419	0.015173	0	0.005849	0	0.003372	0.007611	0.035691	2.763119	0.098482	0.003282	0.023868	4.060501	0.183525	
ENST00000647690.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000442355.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000435028.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000583141.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000399091.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000399093.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000574724.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000660641.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000412393.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000448494.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657232.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054671	0	0	
ENST00000655069.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000659287.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668171.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000660608.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664191.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662121.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663557.1	0	0	0	0	0	0	0	0	0	0.004841	0	0	0	0	0	0	
ENST00000660416.1	0	0	0	0	0	0	0	0	0	0.00171	0	0.006406	0	0	0	0	
ENST00000661329.1	0	0	0	0	0	0	0	0	0	0.010714	0	0.007841	0	0	0	0	
ENST00000558846.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655013.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000652983.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656792.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654986.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655192.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666547.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000671164.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000669046.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000670734.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656259.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661798.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668881.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000560552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653670.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656318.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000671351.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000560815.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661412.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000660439.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654243.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668812.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000491676.1	0	0.02102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000438416.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000536540.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000537874.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000627506.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000628060.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000627171.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000628314.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000426112.1	0	0	0	0	0	0	0	0	0	0	0.038483	0	0	0	0	0	
ENST00000554773.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000544759.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000397346.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000539969.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000545767.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664729.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662173.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655151.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663560.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656915.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668646.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000670916.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000670226.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654279.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653244.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661524.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663153.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663607.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000665686.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655565.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654221.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668022.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000665178.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661190.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657054.1	0	0	0	0	0	0	0	0	0	0	0	0.003938	0	0	0	0	
ENST00000664858.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653837.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000540774.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000647523.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.606385	0	
ENST00000515205.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000513179.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662111.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654965.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656634.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000667300.1	0	0	0	0	0	0	0	0	0	0.00286	0	0	0	0	0	0	
ENST00000451656.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000479244.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000667284.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000671319.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000443919.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000540875.1	0	0	0	0	0	0	0	0	0	0	0.242514	0	0	0	0	0	
